,Pressure,Property,Liq_Sat,Vap_Sat,75,100,125,150,175,200,220,225,240,250,260,275,280,290,300,320,325,340,350,360,375,380,400,425,450,475,500,525,550,575,600,625,650,New Column
353,4400.0,U,1109.8,2599.9,,,,,,,,,,,2611.8,2653.9,,,2716.0,,2771.3,,2822.3,,2870.6,,2917.1,2962.5,3007.4,3051.9,3096.3,3140.7,3185.3,3230.1,3275.2,,3366.2,U at 4400.0
357,4500.0,U,1116.4,2599.5,,,,,,,,,,,2607.4,2650.3,,,2713.2,,2769.1,,2820.5,,2869.1,,2915.8,2961.4,3006.3,3050.9,3095.4,3139.9,3184.6,3229.5,3274.6,,3365.7,U at 4500.0
361,4600.0,U,1122.9,2599.1,,,,,,,,,,,2602.9,2646.6,,,2710.4,,2766.9,,2818.7,,2867.6,,2914.5,2960.3,3005.3,3050.0,3094.6,3139.2,3183.9,3228.8,3273.9,,3365.1,U at 4600.0
365,4700.0,U,1129.3,2598.6,,,,,,,,,,,,2642.9,,,2707.6,,2764.7,,2816.9,,2866.1,,2913.2,2959.1,3004.3,3049.1,3093.7,3138.4,3183.1,3228.1,3273.3,,3364.6,U at 4700.0
369,4800.0,U,1135.6,2598.1,,,,,,,,,,,,2639.1,,,2704.8,,2762.5,,2815.1,,2864.6,,2911.9,2958.0,3003.3,3048.2,3092.9,3137.6,3182.4,3227.4,3272.7,,3364.0,U at 4800.0
373,4900.0,U,1141.9,2597.6,,,,,,,,,,,,2635.2,,,2701.9,,2760.2,,2813.3,,2863.0,,2910.6,2956.9,3002.3,3047.2,3092.0,3136.8,3181.7,3226.8,3272.0,,3363.5,U at 4900.0
377,5000.0,U,1148.0,2597.0,,,,,,,,,,,,2631.3,,,2699.0,,2758.0,,2811.5,,2861.5,,2909.3,2955.7,3001.2,3046.3,3091.2,3136.0,3181.0,3226.1,3271.4,,3362.9,U at 5000.0
381,5100.0,U,1154.1,2596.5,,,,,,,,,,,,2627.3,,,2696.1,,2755.7,,2809.6,,2860.0,,2908.0,2954.5,3000.2,3045.4,3090.3,3135.3,3180.2,3225.4,3270.8,,3362.4,U at 5100.0
385,5200.0,U,1160.1,2595.9,,,,,,,,,,,,2623.3,,,2693.1,,2753.4,,2807.8,,2858.4,,2906.7,2953.4,2999.2,3044.5,3089.5,3134.5,3179.5,3224.7,3270.2,,3361.8,U at 5200.0
389,5300.0,U,1166.1,2595.3,,,,,,,,,,,,2619.2,,,2690.1,,2751.0,,2805.9,,2856.9,,2905.3,2952.2,2998.2,3043.5,3088.6,3133.7,3178.8,3224.1,3269.5,,3361.3,U at 5300.0
393,5400.0,U,1171.9,2594.6,,,,,,,,,,,,2615.0,,,2687.1,,2748.7,,2804.0,,2855.3,,2904.0,2951.1,2997.1,3042.6,3087.8,3132.9,3178.1,3223.4,3268.9,,3360.7,U at 5400.0
397,5500.0,U,1177.7,2594.0,,,,,,,,,,,,2610.8,,,2684.0,,2746.3,,2802.1,,2853.7,,2902.7,2949.9,2996.1,3041.7,3086.9,3132.1,3177.3,3222.7,3268.3,,3360.2,U at 5500.0
401,5600.0,U,1183.5,2593.3,,,,,,,,,,,,2606.5,,,2680.9,,2744.0,,2800.2,,2852.1,,2901.3,2948.7,2995.0,3040.7,3086.1,3131.3,3176.6,3222.0,3267.6,,3359.6,U at 5600.0
405,5700.0,U,1189.1,2592.6,,,,,,,,,,,,2602.1,,,2677.8,,2741.6,,2798.3,,2850.5,,2899.9,2947.5,2994.0,3039.8,3085.2,3130.5,3175.9,3221.3,3267.0,,3359.1,U at 5700.0
409,5800.0,U,1194.7,2591.9,,,,,,,,,,,,,2614.4,2645.7,2674.6,,2739.1,,2796.3,,2848.9,,2898.6,2946.4,2992.9,3038.8,3084.4,3129.8,3175.2,3220.7,3266.4,,3358.5,U at 5800.0
